010673ff28a6e9e29857260a5acaaff20b44dd09487a48900f6ab71fbcc66d13	NES/1 US - G-Q/Mega Man 5 (USA).nes	cfe3b9a0d70f36e5d77c2df353432c6042929b1e	efc39ebe851e946f8258a45f8a08c44f	bd918f62	524304
010c5b4223dc9767bcb516da5d37d979f61a42aa7b409933508545789f76753c	NES/4 Pirate/Asia/Spider-Man - Return of the Sinister Six (Asia) (En) (FK-8380) (Pirate).nes	c07c91153723212eaf1611438abc65e990f57643	c6fc9c44cc81d4ef649784babbc66f58	8d2edbc3	393232
01136bbac4a5b9270813c1b848657e0ade4b67d685f095879bfd848dae1b8b64	EverDrive N8/4 Betas, Prototypes, Revisions/Revisions/Japan/Toukyou Pachi-Slot Adventure (Japan).nes	fa10b5e1ab32738099cc735b2fa13e515de7200e	f7bdd79aaaa111f2b7f823e4d6974afd	3f180c39	
0116bc3473a4a52452693919221cf343192ca94c33445ae0e01f6e8ffc9b3eff	NES/4 Aftermarket/1 US & World/Gift (World) (Pt-BR) (Aftermarket) (Unl).nes	55bc46d1a23f14547289c98cf3218f752e476802	fc555099eeea27c8fbba92910beeb4a1	f4d6aabe	40976
011bc2bc215dbe19688bd56923b4d504badb388f9358b15f301f15ef924fc0c3	NES/4 Pirate/Asia/Boogerman II - The Final Adventure (Asia) (En) (Pirate).nes	d789af379e837d3f7e1a40c932daa9b8ef6d33ef	505d9e24a453cd0a71356a6d14daaee1	2d2ca738	393232
011e0176ba23a6ff7e8e4d85e07982b488f5f9c690a27ef6e45c6519d0fa42fb	NES/1 US - G-Q/Lode Runner (USA).nes	0c7d5688df5dd94c70622d5fc8849e435d103d9e	392242ff845659690d875c685d6fb77c	84a33320	24592
011e0b813a795a273c204b2aa3dbe684da0cd80df806e6ed9383f26081ce3ce0	EverDrive N8/4 Game Series Collections/Genre/Platformers/Kanshakudama Nage Kantarou no Toukaidou Gojuusan Tsugi (J) [T+Eng1.0CezanneFont_KingMike].nes	d7a4761d167b4ecfe8919b4437c7b76002736db8	52bbb1cf7b4e8ed34bcde8702ae8a1bf	d5744c63	
012157e7a0a13472e35119f4bbbfedeb79f44faa2daf27ed2cc9375a422b51c5	NES/4 Pirate/Russia/Goblins (Russia) (Pirate).nes	b9dcb4ed80fc539b360375b4a5525b571e6eeac4	0c058d546f4a3aabcfece02eacacbbed	e8a9bf62	131088
01257035521d1f77e31155eb04424463371f7c913bc8fa0cd0eeeee795bb7cbc	NES/4 Aftermarket/4 Demos/Sand Emperor (World) (Demo 5d9) (Aftermarket) (Unl).nes	b882bff04c2358318df6e478f6593c68f4a887d5	9cccdc5cbfb1c8255a51d3856d1cab2f	f5019e9b	393232
01259d7f68847bcca89a3573c5dc15225dc439dab95ca0370c2f07c11119d678	EverDrive N8/4 Homebrew/Robo-Ninja-Climb (PD) v1 Nathan Tolbert 2017NESDEV.nes	b4c4e91497854ff8116d20ee85f941156da6364c	c5ea33ccbc3ceb1b5a76a90c6cb6beac	14211a73	
0128788a7c2215568fde70f607dfc36660cc291d244492583c0bc91fc1cbeeb6	EverDrive N8/4 Translations/Spanish/TwinBee 3 - Poko Poko Dai Maou (J) [T-Spa1.0v_Wave].nes	fd9a55bda3539f8cba529472931af828d80f6e7f	368342960e6fa1d99c2103ae7816a679	c6698fe3	
012d7dad67ec3b0454fec45a0ffbb51dac7eeed303337adeed5a7992674f4a63	EverDrive N8/2 Unlicensed - A-Z/1 Unlicensed A-K/Darkwing Duck 2 (Unl) [p2][!].nes	ed047108ceb1a3e5c8441207b059c1b85a8c51d2	a8cd1ff1b79740c07e8c78799bfaccb6	e226db0f	
012fe600c3d561281c2bde572fac951028ee0519bdc3c7a0afd679eb8dabda12	NES/2 Europe/Europe N-Z/Spider-Man - Return of the Sinister Six (Europe).nes	5fa0d75d049255a8b1644f39f50fcd8a40f86dac	8989bab606fe76ec79e094852840b280	366d7edd	393232
0135848a84fcd4c76238f37a3d76c8b16095af36060988d1ad56855357cb9ee8	EverDrive N8/4 Homebrew/NSF-to-NES Music Players/Earthbound.nes	7a34e940ab001252afcabcbe620fd53cda588ced	f9b5c27b714296451db95d7248904ed4	24a4a8f3	
01395e2de6e175ea095ffea46f3d25ccbff84949322d3dd3b38ce0431b2fa109	NES/2 Unlicensed/Family BASIC/Fisraduth - Castle of Tyramis (Japan) (Family BASIC) (Unl).nes	98d081861cf5e8c7b1bc0dd4f82870293fdabbd2	4de7f796d7e51352ea35c8be4def0ba3	cd263703	40976
